,Mobile Link,Mobile Name,Price,Rating,SIM Type,Display Size,Resolution,Display Type,GPU,Operating System,Processor Type,Processor Core,Internal Storage,RAM,Total Memory,Expandable Storage,Primary Camera,Secondary Camera,Digital Zoom,Frame Rate,Supported Networks,Bluetooth Version,Wi-Fi Version,NFC,Battery Capacity
26,https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-UGApgd7KXN491ejrj--a1sWn0rLHS-k1NXmOMXwSoZg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
27,https://flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-WvrdBCLIIrqPG9iQ-se2gmnJLSrVyAuuGUkkwpZV7-D_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
28,https://flipkart.com/cmf-nothing-phone-1-blue-128-gb/p/itmeef68c7ce70bf?pid=MOBHYBQT3GBZFYFG&lid=LSTMOBHYBQT3GBZFYFGBOFZRI&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHYBQT3GBZFYFG.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"CMF by Nothing Phone 1 (Blue, 128 GB)  (8 GB RAM)","₹17,499",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,AMOLED Rigid LTPS,ARM Mali-G615 MC2,Android 14,Dimensity 7300 5G,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"120 fps, 60 fps, 30 fps","5G, 4G LTE, UMTS, GSM",v5.3,WiFi 6,N/A,5000 mAh
29,https://flipkart.com/cmf-nothing-phone-1-light-green-128-gb/p/itmeef68c7ce70bf?pid=MOBHYBQTDKBZPVFV&lid=LSTMOBHYBQTDKBZPVFVESXYVM&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHYBQTDKBZPVFV.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"CMF by Nothing Phone 1 (Light Green, 128 GB)  (8 GB RAM)","₹17,499",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,AMOLED Rigid LTPS,ARM Mali-G615 MC2,Android 14,Dimensity 7300 5G,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"120 fps, 60 fps, 30 fps","5G, 4G LTE, UMTS, GSM",v5.3,WiFi 6,N/A,5000 mAh
30,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPBRYLMHV&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-U6lrTT0UJbppLp0QtTEyPqCWXouvQuc314l7541Xt41fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"POCO M6 Plus 5G (Ice Silver, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,17.25 cm (6.79 inch),2460 x 1080 Pixels,N/A,N/A,Android 14,Snapdragon 4 Gen2 AE,Octa Core,128 GB,6 GB,N/A,1 TB,108MP + 2MP,13MP Front Camera,Upto 10X,N/A,"5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.0,Supports 2.4 GHz and 5 GHz Dual Band,No,5030 mAh
31,https://flipkart.com/infinix-note-40x-5g-palm-blue-256-gb/p/itm9c39960257804?pid=MOBH34XGH9JGS3KM&lid=LSTMOBH34XGH9JGS3KMTLDOKR&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-XLuv7hnfR8NQOAVy_oIfWyzcbSTRmCrKvwi8mvzyzkA_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"Infinix Note 40X 5G (Palm Blue, 256 GB)  (12 GB RAM)","₹13,999",4.3,Dual Sim,17.22 cm (6.78 inch),2460 x 1080 Pixels,Full HD+,N/A,Android 14,Dimensity 6300,Octa Core,256 GB,12 GB,N/A,1 TB,108MP + 2MP + AI Lens,8MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",v5.2,802.11 (a/b/g/n/ac),Yes,5000 mAh
32,https://flipkart.com/cmf-nothing-phone-1-black-128-gb/p/itmeef68c7ce70bf?pid=MOBHYBQTSE9EKVBT&lid=LSTMOBHYBQTSE9EKVBT5UGTRK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHYBQTSE9EKVBT.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"CMF by Nothing Phone 1 (Black, 128 GB)  (8 GB RAM)","₹17,999",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,AMOLED Rigid LTPS,ARM Mali-G615 MC2,Android 14,Dimensity 7300 5G,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"120 fps, 60 fps, 30 fps","5G, 4G LTE, UMTS, GSM",v5.3,WiFi 6,N/A,5000 mAh
33,https://flipkart.com/cmf-nothing-phone-1-orange-128-gb/p/itmeef68c7ce70bf?pid=MOBHYBQTZKQKXBAY&lid=LSTMOBHYBQTZKQKXBAYIM6CMX&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHYBQTZKQKXBAY.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"CMF by Nothing Phone 1 (Orange, 128 GB)  (8 GB RAM)",N/A,4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,AMOLED Rigid LTPS,ARM Mali-G615 MC2,Android 14,Dimensity 7300 5G,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"120 fps, 60 fps, 30 fps","5G, 4G LTE, UMTS, GSM",v5.3,WiFi 6,N/A,5000 mAh
34,https://flipkart.com/cmf-nothing-phone-1-black-128-gb/p/itmeef68c7ce70bf?pid=MOBHYBQTGGEGGA2B&lid=LSTMOBHYBQTGGEGGA2BCRTZZY&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHYBQTGGEGGA2B.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"CMF by Nothing Phone 1 (Black, 128 GB)  (6 GB RAM)","₹15,499",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,AMOLED Rigid LTPS,ARM Mali-G615 MC2,Android 14,Dimensity 7300 5G,Octa Core,128 GB,6 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"120 fps, 60 fps, 30 fps","5G, 4G LTE, UMTS, GSM",v5.3,WiFi 6,N/A,5000 mAh
35,https://flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGZSU4HH7YZW6D&lid=LSTMOBGZSU4HH7YZW6DCKAPTF&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBGZSU4HH7YZW6D.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"realme P1 5G (Peacock Green, 128 GB)  (8 GB RAM)","₹15,999",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ AMOLED,ARM Mali-G68 MC4,Android 14,Dimensity 7050,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,20X,"960 fps, 480 fps, 240 fps, 120 fps, 60 fps, 30 fps","4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.2,"IEEE 802.11 a/b/g/n/ac/ax (WiFi 4| WiFi 5| WiFi 6), Supports 2.4 GHz, 5 GHz",No,5000 mAh
36,https://flipkart.com/infinix-gt-20-pro-mecha-silver-256-gb/p/itm65a37452b3cc8?pid=MOBHYP4X7S8475YN&lid=LSTMOBHYP4X7S8475YNE27ESO&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-UaKM1pTr48fo_Zqg3lxAP43cdaDV-frFsxMhrDr6mcMPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"Infinix GT 20 Pro (Mecha Silver, 256 GB)  (8 GB RAM)",N/A,4.4,Dual Sim,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+ AMOLED,N/A,Android 14,Dimensity 8200 Ultimate,Octa Core,256 GB,8 GB,N/A,N/A,108MP (OIS) + 2MP + 2MP,32MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",N/A,WiFi 6,Yes,5000 mAh
37,https://flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-VOXKKNvw6AToY1qnAZ28TnuwgB7up0vdOvWe9I0tJgFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Black, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
38,https://flipkart.com/realme-p1-5g-feather-blue-128-gb/p/itmae4447062b5b5?pid=MOBH4GSKTWXF8GH3&lid=LSTMOBH4GSKTWXF8GH3THMYM8&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBH4GSKTWXF8GH3.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"realme P1 5G (Feather Blue, 128 GB)  (8 GB RAM)","₹15,999",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ AMOLED,ARM Mali-G68 MC4,Android 14,Dimensity 7050,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,20X,"960 fps, 480 fps, 240 fps, 120 fps, 60 fps, 30 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.2,"IEEE 802.11 a/b/g/n/ac/ax (WiFi 4| WiFi 5| WiFi 6), Supports 2.4 GHz, 5 GHz",No,5000 mAh
39,https://flipkart.com/cmf-nothing-phone-1-blue-128-gb/p/itmeef68c7ce70bf?pid=MOBHYBQTMNNEFQMC&lid=LSTMOBHYBQTMNNEFQMCGO0C1P&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHYBQTMNNEFQMC.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"CMF by Nothing Phone 1 (Blue, 128 GB)  (6 GB RAM)","₹15,499",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,AMOLED Rigid LTPS,ARM Mali-G615 MC2,Android 14,Dimensity 7300 5G,Octa Core,128 GB,6 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"120 fps, 60 fps, 30 fps","5G, 4G LTE, UMTS, GSM",v5.3,WiFi 6,N/A,5000 mAh
40,https://flipkart.com/poco-x6-neo-5g-martian-orange-128-gb/p/itmb53368ff4b262?pid=MOBGYQ6BFZJ9RHDD&lid=LSTMOBGYQ6BFZJ9RHDDZW8XID&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-W1lnKAB-M_O_i1rS2BY4CEztrKrAgU1kFyJd_3qIaq_PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"POCO X6 Neo 5G (Martian Orange, 128 GB)  (8 GB RAM)",N/A,4.2,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ 120Hz AMOLED Display,ARM Mali-G57 MC2,Android 13,Dimensity 6080,Octa Core,128 GB,8 GB,128 GB,1 TB,108MP + 2MP,16MP Front Camera,Upto 10X,120 Hz,"4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
41,https://flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-UrQWo1C_kNnO8yUexnnWf-QNzzQ883UL_go8aWksx-k_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)",N/A,4.6,Dual Sim,15.49 cm (6.1 inch),2340 x 1080 Pixels,Full HD+ Dynamic AMOLED 2X,Qualcomm Adreno 740,Android 13,Qualcomm Snapdragon 8 Gen 2,Octa Core,128 GB,8 GB,128 GB,N/A,50MP + 10MP + 12MP,12MP Front Camera,Upto 30x,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAM",Yes,3900 mAh
42,https://flipkart.com/cmf-nothing-phone-1-light-green-128-gb/p/itmeef68c7ce70bf?pid=MOBHYBQT9FXMYZR5&lid=LSTMOBHYBQT9FXMYZR5NL0KRX&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHYBQT9FXMYZR5.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"CMF by Nothing Phone 1 (Light Green, 128 GB)  (6 GB RAM)",N/A,4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,AMOLED Rigid LTPS,ARM Mali-G615 MC2,Android 14,Dimensity 7300 5G,Octa Core,128 GB,6 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"120 fps, 60 fps, 30 fps","5G, 4G LTE, UMTS, GSM",v5.3,WiFi 6,N/A,5000 mAh
43,https://flipkart.com/motorola-g85-5g-urban-grey-256-gb/p/itm809e5a112dbf6?pid=MOBHY9PQZDUEQTFG&lid=LSTMOBHY9PQZDUEQTFG26VHVK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBHY9PQZDUEQTFG.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"Motorola G85 5G (Urban Grey, 256 GB)  (12 GB RAM)","₹19,999",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,pOLED Endless Edge Display,Qualcomm Adreno 619,Android 14,6s Gen 3,Octa Core,256 GB,12 GB,N/A,N/A,50MP + 8MP,32MP Front Camera,Upto 8X,30 fps,"4G LTE, 5G, GSM, WCDMA",v5.1,Wi-Fi 802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),No,5000 mAh
44,https://flipkart.com/realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGZSU4BBYYMSEV&lid=LSTMOBGZSU4BBYYMSEVWN4KKA&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&spotlightTagId=TrendingId_tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBGZSU4BBYYMSEV.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"realme P1 5G (Phoenix Red, 128 GB)  (8 GB RAM)","₹15,999",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ AMOLED,ARM Mali-G68 MC4,Android 14,Dimensity 7050,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,20X,"960 fps, 480 fps, 240 fps, 120 fps, 60 fps, 30 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.2,"IEEE 802.11 a/b/g/n/ac/ax (WiFi 4| WiFi 5| WiFi 6), Supports 2.4 GHz, 5 GHz",No,5000 mAh
45,https://flipkart.com/realme-p1-5g-peacock-green-256-gb/p/itmae4447062b5b5?pid=MOBGYQ6BMZHJBQSN&lid=LSTMOBGYQ6BMZHJBQSNQ5LHLN&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=7f766229-6539-4576-a7fb-0048fa4cdaa0.MOBGYQ6BMZHJBQSN.SEARCH&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"realme P1 5G (Peacock Green, 256 GB)  (8 GB RAM)",N/A,4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ AMOLED,ARM Mali-G68 MC4,Android 14,Dimensity 7050,Octa Core,256 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,20X,"960 fps, 480 fps, 240 fps, 120 fps, 60 fps, 30 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.2,"IEEE 802.11 a/b/g/n/ac/ax (WiFi 4| WiFi 5| WiFi 6), Supports 2.4 GHz, 5 GHz",No,5000 mAh
46,https://flipkart.com/infinix-note-40-pro-5g-vintage-green-256-gb/p/itma7197f5eb7e85?pid=MOBGZCBWUBBPE6PG&lid=LSTMOBGZCBWUBBPE6PG3WPGPH&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-VVNZry1zTSaMUqsHMj01Q5JZfHmhHJs6H4Z3KTbYpGw_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"Infinix Note 40 Pro 5G (Vintage Green, 256 GB)  (8 GB RAM)",N/A,4.2,Dual Sim,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+ LTPS Curved AMOLED,N/A,Android 14,Mediatek Dimensity 7020,Octa Core,256 GB,8 GB,N/A,N/A,108MP (OIS) + 2MP + 2MP,32MP Front Camera,3X (Optical)and 10X,N/A,"5G, 4G LTE, WCDMA, GSM",v5.3,802.11 (a/b/g/n/ac) (2.4 GHz|5 GHz),Yes,5000 mAh
47,https://flipkart.com/samsung-galaxy-s23-5g-phantom-black-128-gb/p/itm1f3efe01d1c61?pid=MOBGNPGZVX4PCTTF&lid=LSTMOBGNPGZVX4PCTTFYWYWBL&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_RlQy-ACjVnn8S8wSeeJ1YCWqthV4GxQIEHWnIf8d5-Ume7IZPCGTINGhFNGNnXrYoDpaneuSRzEfS6FXRhLVG6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=bap5pbtiz40000001735198665034&qH=9215ad6dc70e1542,"SAMSUNG Galaxy S23 5G (Phantom Black, 128 GB)  (8 GB RAM)","₹37,999",4.6,Dual Sim,15.49 cm (6.1 inch),2340 x 1080 Pixels,Full HD+ Dynamic AMOLED 2X,Qualcomm Adreno 740,Android 13,Qualcomm Snapdragon 8 Gen 2,Octa Core,128 GB,8 GB,128 GB,N/A,50MP + 10MP + 12MP,12MP Front Camera,Upto 30x,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAM",Yes,3900 mAh
48,https://flipkart.com/infinix-note-40-pro-5g-vintage-green-256-gb/p/itma7197f5eb7e85?pid=MOBGZCBWUBBPE6PG&lid=LSTMOBGZCBWUBBPE6PG3WPGPH&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=0873a2e6-b61e-4470-ab6d-e65b83f7e3ad.MOBGZCBWUBBPE6PG.SEARCH&ppt=None&ppn=None&ssid=c82wddztgg0000001735198665794&qH=9215ad6dc70e1542,"Infinix Note 40 Pro 5G (Vintage Green, 256 GB)  (8 GB RAM)","₹19,999",4.2,Dual Sim,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+ LTPS Curved AMOLED,N/A,Android 14,Mediatek Dimensity 7020,Octa Core,256 GB,8 GB,N/A,N/A,108MP (OIS) + 2MP + 2MP,32MP Front Camera,3X (Optical)and 10X,N/A,"5G, 4G LTE, WCDMA, GSM",v5.3,802.11 (a/b/g/n/ac) (2.4 GHz|5 GHz),Yes,5000 mAh
49,https://flipkart.com/poco-m7-pro-5g-olive-twilight-256-gb/p/itm1d88319131b56?pid=MOBH7443K2CR3WUG&lid=LSTMOBH7443K2CR3WUGVV0YHH&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=0873a2e6-b61e-4470-ab6d-e65b83f7e3ad.MOBH7443K2CR3WUG.SEARCH&ppt=None&ppn=None&ssid=c82wddztgg0000001735198665794&qH=9215ad6dc70e1542,"POCO M7 Pro 5G (Olive Twilight, 256 GB)  (8 GB RAM)","₹16,999",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ AMOLED Display,IMG BXM,Android 14,Dimensity 7025 Ultra,Octa Core,256 GB,8 GB,256 GB,N/A,50MP + 2MP,20MP Front Camera,N/A,120 Hz,"4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.3,"Wi-Fi 5, Supports 2.4 GHz and 5 GHz Dual Band",N/A,5110 mAh
50,https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=en_8ODH3IKSl824Fh2ew-wOAutafX0JgfQu3ajQn6nLmGBCpN4WQNojY6u_uPHyYlImWn0rLHS-k1NXmOMXwSoZg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c82wddztgg0000001735198665794&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
